current_path	target_path	owner	phase	classification	status	reason
packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationOutputPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationOutputPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationProgressPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationProgressPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationStartedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityInvocationStartedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityLifecyclePlugins.swift	packages/ios-app/Sources/Engine/Events/Plugins/CapabilityInvocation/CapabilityLifecyclePlugins.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Display/DisplayFramePlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Display/DisplayFramePlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/EventPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/EventPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/EventRegistry.swift	packages/ios-app/Sources/Engine/Events/Plugins/EventRegistry.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/AgentReadyPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/AgentReadyPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompactionPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompactionPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompactionStartedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompactionStartedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompletePlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/CompletePlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/ContextClearedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/ContextClearedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/ErrorPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/ErrorPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/MessageDeletedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/MessageDeletedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/TurnFailedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Lifecycle/TurnFailedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/ParsedEventV2.swift	packages/ios-app/Sources/Engine/Events/Plugins/ParsedEventV2.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Server/AuthUpdatedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Server/AuthUpdatedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Server/ServerRestartingPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Server/ServerRestartingPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/ConnectedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/ConnectedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionArchivedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionArchivedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionCreatedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionCreatedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionDeletedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionDeletedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionProcessingChangedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionProcessingChangedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionUnarchivedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionUnarchivedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionUpdatedPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Session/SessionUpdatedPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TextDeltaPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TextDeltaPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/ThinkingDeltaPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Streaming/ThinkingDeltaPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnEndPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnEndPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnStartPlugin.swift	packages/ios-app/Sources/Engine/Events/Plugins/Streaming/TurnStartPlugin.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/CapabilityArgumentExtractor.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/CapabilityArgumentExtractor.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/EventSorter.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/EventSorter.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/EventTransformable.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/EventTransformable.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/CapabilityInvocationHandlers.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/CapabilityInvocationHandlers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/ConfigHandlers.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/ConfigHandlers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/ErrorHandlers.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/ErrorHandlers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/MessageHandlers.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/MessageHandlers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/SystemEventHandlers.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Handlers/SystemEventHandlers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/InterleavedContentProcessor.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/InterleavedContentProcessor.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Events/Reconstruction/Reconstruction/ReconstructedState.swift	packages/ios-app/Sources/Engine/Events/Reconstruction/Reconstruction/ReconstructedState.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Models/ModelFilteringService.swift	packages/ios-app/Sources/Engine/Models/ModelFilteringService.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/DraftRepository.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/DraftRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/EventRepository.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/EventRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/DatabaseTransport.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/DatabaseTransport.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/EventDatabaseProtocol.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/Protocols/EventDatabaseProtocol.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/SessionRepository.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/SessionRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/SyncRepository.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/SyncRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Repositories/ThinkingRepository.swift	packages/ios-app/Sources/Engine/Persistence/Repositories/ThinkingRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/CachedSession.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/CachedSession.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/DatabaseActor.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/DatabaseActor.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/EventDatabase.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/EventDatabase.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/EventTypes.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/EventTypes.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/SQLiteHelpers.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/SQLiteHelpers.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/Schema/DatabaseSchema.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/Schema/DatabaseSchema.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+ExpandedContent.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+ExpandedContent.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+Summary.swift	packages/ios-app/Sources/Engine/Persistence/SQLite/SessionEvent+Summary.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EngineStreamCursorStore.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EngineStreamCursorStore.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Operations.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Operations.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+RefreshCoordination.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+RefreshCoordination.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+SessionActivity.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+SessionActivity.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Sync.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager+Sync.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager.swift	packages/ios-app/Sources/Engine/Persistence/Sync/EventStoreManager.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/SessionRefreshService.swift	packages/ios-app/Sources/Engine/Persistence/Sync/SessionRefreshService.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Persistence/Sync/SessionSynchronizer.swift	packages/ios-app/Sources/Engine/Persistence/Sync/SessionSynchronizer.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Agent/EngineProtocolTypes+Agent.swift	packages/ios-app/Sources/Engine/Protocol/Agent/EngineProtocolTypes+Agent.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Auth/EngineProtocolTypes+Auth.swift	packages/ios-app/Sources/Engine/Protocol/Auth/EngineProtocolTypes+Auth.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Capability/CapabilitySchemaForm.swift	packages/ios-app/Sources/Engine/Protocol/Capability/CapabilitySchemaForm.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Capability/EngineProtocolTypes+Capability.swift	packages/ios-app/Sources/Engine/Protocol/Capability/EngineProtocolTypes+Capability.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Catalog/EngineProtocolTypes+Catalog.swift	packages/ios-app/Sources/Engine/Protocol/Catalog/EngineProtocolTypes+Catalog.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Core/AnyCodable.swift	packages/ios-app/Sources/Engine/Protocol/Core/AnyCodable.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Core/EngineProtocolTypes.swift	packages/ios-app/Sources/Engine/Protocol/Core/EngineProtocolTypes.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Core/ProtocolConstants.swift	packages/ios-app/Sources/Engine/Protocol/Core/ProtocolConstants.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Events/EngineProtocolTypes+Events.swift	packages/ios-app/Sources/Engine/Protocol/Events/EngineProtocolTypes+Events.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/GeneratedUI/EngineProtocolTypes+GeneratedUI.swift	packages/ios-app/Sources/Engine/Protocol/GeneratedUI/EngineProtocolTypes+GeneratedUI.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Interaction/EngineProtocolTypes+Interaction.swift	packages/ios-app/Sources/Engine/Protocol/Interaction/EngineProtocolTypes+Interaction.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Model/EngineProtocolTypes+Model.swift	packages/ios-app/Sources/Engine/Protocol/Model/EngineProtocolTypes+Model.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Reconstruct/EngineProtocolTypes+Reconstruct.swift	packages/ios-app/Sources/Engine/Protocol/Reconstruct/EngineProtocolTypes+Reconstruct.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Session/EngineProtocolTypes+Session.swift	packages/ios-app/Sources/Engine/Protocol/Session/EngineProtocolTypes+Session.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/Settings/EngineProtocolTypes+Settings.swift	packages/ios-app/Sources/Engine/Protocol/Settings/EngineProtocolTypes+Settings.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Protocol/System/EngineProtocolTypes+System.swift	packages/ios-app/Sources/Engine/Protocol/System/EngineProtocolTypes+System.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/AgentClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/AgentClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/AgentClientProtocol.swift	packages/ios-app/Sources/Engine/Transport/Clients/AgentClientProtocol.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/AuthClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/AuthClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/BlobClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/BlobClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/EngineDomainClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/EngineDomainClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/EventSyncClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/EventSyncClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicy.swift	packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicy.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicyEnvironment.swift	packages/ios-app/Sources/Engine/Transport/Clients/InteractionPolicyEnvironment.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/MiscClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/MiscClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/ModelClient.swift	packages/ios-app/Sources/Engine/Transport/Clients/ModelClient.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultAgentRepository.swift	packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultAgentRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultModelRepository.swift	packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultModelRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultSessionRepository.swift	packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/DefaultSessionRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/AgentRepository.swift	packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/AgentRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/ModelRepository.swift	packages/ios-app/Sources/Engine/Transport/Clients/Repositories/Defaults/Protocols/ModelRepository.swift	iOS engine owner	HRA-9	retain_in_place	passed_after_fix	HRA-9 moved or retained this source under its target owner.
